machine_id,maintenance_count,last_service_days,next_service_days,maintenance_type,total_downtime_hours,maintenance_cost,last_failure
L50493,3,72,132,Preventive,8,750,No
L50494,3,71,131,Preventive,8,750,No
M18175,3,70,130,Preventive,8,1050,No
M18176,3,69,129,Preventive,8,1050,No
L50497,4,67,127,Preventive,8,900,No
L50498,4,66,126,Preventive,9,900,No
L50499,4,65,125,Preventive,9,900,No
L50500,4,64,124,Preventive,9,900,No
L50501,4,63,123,Preventive,9,900,No
L50502,4,62,122,Preventive,9,900,No
L50503,4,61,121,Preventive,9,900,No
L50504,4,60,120,Corrective,10,900,No
L50505,4,59,119,Corrective,10,900,No
L50506,4,58,118,Corrective,10,900,No
M18187,4,57,117,Corrective,10,1200,No
L50508,4,56,116,Corrective,10,900,No
L50509,4,55,115,Corrective,10,900,No
L50510,4,54,114,Corrective,11,900,No
L50511,4,53,113,Corrective,11,900,No
M18192,4,52,112,Corrective,11,1200,No
M18193,5,50,110,Corrective,11,1350,No
M18194,5,49,109,Corrective,11,1350,No
L50515,5,47,107,Corrective,12,1050,No
L50516,5,46,106,Corrective,12,1050,No
L50517,5,45,105,Corrective,12,1050,No
M18198,5,44,104,Corrective,12,1350,No
L50519,5,43,103,Corrective,12,1050,No
M18200,5,42,102,Corrective,13,1350,No
H32755,5,40,100,Corrective,13,1750,No
L50522,5,38,98,Corrective,13,1050,No
M18203,5,37,97,Corrective,13,1350,No
L50524,5,35,95,Corrective,14,1050,No
L50525,5,34,94,Corrective,14,1050,No
L50526,5,33,93,Corrective,14,1050,No
L50527,6,32,92,Corrective,14,1200,No
M18208,6,31,91,Corrective,14,1500,No
L50529,6,30,90,Corrective,15,1200,No
L50530,8,29,89,Emergency,39,1500,Yes
L50531,6,28,88,Corrective,15,1200,No
L50532,6,27,87,Corrective,15,1200,No
L50533,6,26,86,Corrective,15,1200,No
L50534,6,25,85,Corrective,15,1200,No
L50535,6,24,84,Corrective,16,1200,No
L50536,8,23,83,Emergency,40,1500,Yes
H32771,6,22,82,Corrective,16,1900,No
L50538,6,19,79,Corrective,16,1200,No
L50539,6,18,78,Corrective,17,1200,No
L50540,6,17,77,Corrective,17,1200,No
L50541,6,16,76,Corrective,17,1200,No
L50542,7,15,75,Corrective,17,1350,No
L50543,7,14,74,Corrective,17,1350,No
L50544,1,120,180,Preventive,0,450,No
M18225,1,119,179,Preventive,0,750,No
M18226,1,118,178,Preventive,0,750,No
H32781,1,116,176,Preventive,0,1150,No
L50548,1,114,174,Preventive,1,450,No
L50549,3,113,173,Emergency,25,750,Yes
L50550,1,112,172,Preventive,1,450,No
L50551,1,111,171,Preventive,1,450,No
L50552,1,110,170,Preventive,1,450,No
L50553,1,109,169,Preventive,1,450,No
L50554,1,108,168,Preventive,2,450,No
M18235,1,107,167,Preventive,2,750,No
M18236,1,105,165,Preventive,2,750,No
H32791,1,104,164,Preventive,2,1150,No
L50558,2,101,161,Preventive,3,600,No
M18239,2,100,160,Preventive,3,900,No
L50560,2,99,159,Preventive,3,600,No
L50561,2,98,158,Preventive,3,600,No
L50562,2,97,157,Preventive,3,600,No
H32797,2,96,156,Preventive,4,1300,No
L50564,2,93,153,Preventive,4,600,No
L50565,2,92,152,Preventive,4,600,No
H32800,2,91,151,Preventive,4,1300,No
M18247,2,89,149,Preventive,5,900,No
M18248,2,87,147,Preventive,5,900,No
M18249,2,86,146,Preventive,5,900,No
H32804,3,84,144,Preventive,6,1450,No
L50571,3,82,142,Preventive,6,750,No
L50572,3,81,141,Preventive,6,750,No
L50573,3,80,140,Preventive,6,750,No
L50574,3,79,139,Preventive,6,750,No
L50575,3,78,138,Preventive,7,750,No
M18256,3,77,137,Preventive,7,1050,No
L50577,3,75,135,Preventive,7,750,No
L50578,3,74,134,Preventive,7,750,No
L50579,3,73,133,Preventive,7,750,No
H32814,3,72,132,Preventive,8,1450,No
M18261,3,70,130,Preventive,8,1050,No
L50582,3,68,128,Preventive,8,750,No
L50583,4,67,127,Preventive,8,900,No
L50584,4,66,126,Preventive,9,900,No
M18265,4,65,125,Preventive,9,1200,No
L50586,4,64,124,Preventive,9,900,No
L50587,4,63,123,Preventive,9,900,No
M18268,4,62,122,Preventive,9,1200,No
M18269,4,60,120,Corrective,10,1200,No
L50590,4,59,119,Corrective,10,900,No
L50591,4,58,118,Corrective,10,900,No
L50592,4,57,117,Corrective,10,900,No
L50593,4,56,116,Corrective,10,900,No
L50594,4,55,115,Corrective,10,900,No
L50595,4,54,114,Corrective,11,900,No
L50596,4,53,113,Corrective,11,900,No
L50597,4,52,112,Corrective,11,900,No
H32832,4,51,111,Corrective,11,1600,No
L50599,5,48,108,Corrective,12,1050,No
L50600,5,47,107,Corrective,12,1050,No
M18281,5,46,106,Corrective,12,1350,No
L50602,5,45,105,Corrective,12,1050,No
L50603,5,44,104,Corrective,12,1050,No
L50604,5,43,103,Corrective,12,1050,No
M18285,5,42,102,Corrective,13,1350,No
L50606,5,40,100,Corrective,13,1050,No
L50607,5,39,99,Corrective,13,1050,No
L50608,5,38,98,Corrective,13,1050,No
H32843,5,37,97,Corrective,13,1750,No
H32844,5,35,95,Corrective,14,1750,No
L50611,6,32,92,Corrective,14,1200,No
M18292,6,31,91,Corrective,14,1500,No
M18293,6,30,90,Corrective,15,1500,No
M18294,6,28,88,Corrective,15,1500,No
L50615,6,27,87,Corrective,15,1200,No
L50616,6,26,86,Corrective,15,1200,No
L50617,6,25,85,Corrective,15,1200,No
L50618,6,24,84,Corrective,16,1200,No
L50619,6,23,83,Corrective,16,1200,No
L50620,6,22,82,Corrective,16,1200,No
L50621,6,21,81,Corrective,16,1200,No
M18302,6,20,80,Corrective,16,1500,No
L50623,6,18,78,Corrective,17,1200,No
L50624,6,17,77,Corrective,17,1200,No
M18305,6,16,76,Corrective,17,1500,No
H32860,7,15,75,Corrective,17,2050,No
L50627,7,12,72,Corrective,18,1350,No
L50628,7,11,71,Corrective,18,1350,No
L50629,7,10,70,Corrective,18,1350,No
L50630,7,9,69,Corrective,18,1350,No
L50631,1,120,180,Preventive,0,450,No
H32866,1,119,179,Preventive,0,1150,No
L50633,1,117,177,Preventive,0,450,No
L50634,1,116,176,Preventive,0,450,No
H32869,1,115,175,Preventive,0,1150,No
H32870,1,112,172,Preventive,1,1150,No
M18317,3,110,170,Emergency,25,1050,Yes
L50638,1,108,168,Preventive,2,450,No
L50639,1,107,167,Preventive,2,450,No
L50640,1,106,166,Preventive,2,450,No
H32875,1,105,165,Preventive,2,1150,No
H32876,2,103,163,Preventive,2,1300,No
L50643,2,100,160,Preventive,3,600,No
L50644,2,99,159,Preventive,3,600,No
M18325,2,98,158,Preventive,3,900,No
L50646,2,97,157,Preventive,3,600,No
L50647,2,96,156,Preventive,4,600,No
L50648,2,95,155,Preventive,4,600,No
M18329,2,94,154,Preventive,4,900,No
L50650,2,92,152,Preventive,4,600,No
L50651,2,91,151,Preventive,4,600,No
L50652,2,90,150,Preventive,5,600,No
M18333,2,89,149,Preventive,5,900,No
M18334,2,88,148,Preventive,5,900,No
L50655,2,86,146,Preventive,5,600,No
L50656,3,85,145,Preventive,5,750,No
L50657,3,84,144,Preventive,6,750,No
L50658,3,83,143,Preventive,6,750,No
M18339,3,82,142,Preventive,6,1050,No
L50660,3,81,141,Preventive,6,750,No
L50661,3,80,140,Preventive,6,750,No
L50662,3,79,139,Preventive,6,750,No
H32897,3,78,138,Preventive,7,1450,No
L50664,3,75,135,Preventive,7,750,No
L50665,3,74,134,Preventive,7,750,No
L50666,3,73,133,Preventive,7,750,No
M18347,3,72,132,Preventive,8,1050,No
L50668,3,71,131,Preventive,8,750,No
L50669,3,70,130,Preventive,8,750,No
M18350,3,69,129,Preventive,8,1050,No
H32905,4,67,127,Preventive,8,1600,No
H32906,4,65,125,Preventive,9,1600,No
M18353,4,62,122,Preventive,9,1200,No
L50674,4,61,121,Preventive,9,900,No
M18355,4,60,120,Corrective,10,1200,No
L50676,4,58,118,Corrective,10,900,No
L50677,4,57,117,Corrective,10,900,No
L50678,4,56,116,Corrective,10,900,No
L50679,4,55,115,Corrective,10,900,No
H32914,4,54,114,Corrective,11,1600,No
H32915,4,52,112,Corrective,11,1600,No
M18362,5,49,109,Corrective,11,1350,No
L50683,5,48,108,Corrective,12,1050,No
M18364,5,47,107,Corrective,12,1350,No
L50685,5,45,105,Corrective,12,1050,No
H32920,5,44,104,Corrective,12,1750,No
M18367,5,42,102,Corrective,13,1350,No
L50688,5,40,100,Corrective,13,1050,No
L50689,5,39,99,Corrective,13,1050,No
L50690,5,38,98,Corrective,13,1050,No
L50691,5,37,97,Corrective,13,1050,No
M18372,5,36,96,Corrective,14,1350,No
M18373,5,35,95,Corrective,14,1350,No
H32928,5,33,93,Corrective,14,1750,No
M18375,6,31,91,Corrective,14,1500,No
L50696,6,29,89,Corrective,15,1200,No
L50697,6,28,88,Corrective,15,1200,No
L50698,6,27,87,Corrective,15,1200,No
M18379,6,26,86,Corrective,15,1500,No
L50700,6,25,85,Corrective,15,1200,No
L50701,6,24,84,Corrective,16,1200,No
L50702,6,23,83,Corrective,16,1200,No
L50703,6,22,82,Corrective,16,1200,No
M18384,6,21,81,Corrective,16,1500,No
L50705,6,19,79,Corrective,16,1200,No
H32940,6,18,78,Corrective,17,1900,No
M18387,6,16,76,Corrective,17,1500,No
L50708,9,14,74,Emergency,41,1650,Yes
L50709,9,13,73,Emergency,41,1650,Yes
M18390,1,120,180,Preventive,0,750,No
M18391,1,119,179,Preventive,0,750,No
L50712,1,117,177,Preventive,0,450,No
L50713,1,116,176,Preventive,0,450,No
M18394,1,115,175,Preventive,0,750,No
H32949,1,114,174,Preventive,1,1150,No
L50716,1,111,171,Preventive,1,450,No
M18397,1,110,170,Preventive,1,750,No
L50718,1,109,169,Preventive,1,450,No
L50719,1,108,168,Preventive,2,450,No
L50720,1,107,167,Preventive,2,450,No
L50721,1,106,166,Preventive,2,450,No
L50722,1,105,165,Preventive,2,450,No
L50723,1,104,164,Preventive,2,450,No
M18404,2,103,163,Preventive,2,900,No
L50725,2,101,161,Preventive,3,600,No
M18406,2,100,160,Preventive,3,900,No
M18407,2,99,159,Preventive,3,900,No
L50728,2,97,157,Preventive,3,600,No
M18409,2,96,156,Preventive,4,900,No
M18410,2,95,155,Preventive,4,900,No
L50731,2,93,153,Preventive,4,600,No
M18412,2,92,152,Preventive,4,900,No
M18413,2,91,151,Preventive,4,900,No
L50734,2,89,149,Preventive,5,600,No
L50735,2,88,148,Preventive,5,600,No
L50736,2,87,147,Preventive,5,600,No
M18417,2,86,146,Preventive,5,900,No
L50738,3,85,145,Preventive,5,750,No
M18419,3,84,144,Preventive,6,1050,No
L50740,3,82,142,Preventive,6,750,No
L50741,3,81,141,Preventive,6,750,No
L50742,3,80,140,Preventive,6,750,No
M18423,3,79,139,Preventive,6,1050,No
M18424,3,78,138,Preventive,7,1050,No
M18425,3,76,136,Preventive,7,1050,No
L50746,3,75,135,Preventive,7,750,No
L50747,3,74,134,Preventive,7,750,No
L50748,3,73,133,Preventive,7,750,No
M18429,3,72,132,Preventive,8,1050,No
H32984,3,70,130,Preventive,8,1450,No
M18431,4,68,128,Preventive,8,1200,No
L50752,4,66,126,Preventive,9,900,No
L50753,4,65,125,Preventive,9,900,No
L50754,4,64,124,Preventive,9,900,No
L50755,4,63,123,Preventive,9,900,No
L50756,4,62,122,Preventive,9,900,No
M18437,4,61,121,Preventive,9,1200,No
M18438,4,60,120,Corrective,10,1200,No
L50759,6,58,118,Emergency,34,1200,Yes
L50760,4,57,117,Corrective,10,900,No
M18441,4,56,116,Corrective,10,1200,No
L50762,4,55,115,Corrective,10,900,No
L50763,4,54,114,Corrective,11,900,No
L50764,4,53,113,Corrective,11,900,No
L50765,4,52,112,Corrective,11,900,No
L50766,4,51,111,Corrective,11,900,No
H33001,5,50,110,Corrective,11,1750,No
M18448,5,47,107,Corrective,12,1350,No
L50769,5,46,106,Corrective,12,1050,No
L50770,5,45,105,Corrective,12,1050,No
M18451,5,44,104,Corrective,12,1350,No
H33006,5,42,102,Corrective,13,1750,No
M18453,5,40,100,Corrective,13,1350,No
M18454,5,38,98,Corrective,13,1350,No
L50775,5,37,97,Corrective,13,1050,No
L50776,5,36,96,Corrective,14,1050,No
M18457,5,35,95,Corrective,14,1350,No
L50778,5,33,93,Corrective,14,1050,No
H33013,6,32,92,Corrective,14,1900,No
L50780,6,30,90,Corrective,15,1200,No
L50781,6,29,89,Corrective,15,1200,No
M18462,6,28,88,Corrective,15,1500,No
L50783,6,26,86,Corrective,15,1200,No
L50784,6,25,85,Corrective,15,1200,No
L50785,6,24,84,Corrective,16,1200,No
L50786,6,23,83,Corrective,16,1200,No
L50787,6,22,82,Corrective,16,1200,No
M18468,6,21,81,Corrective,16,1500,No
M18469,6,20,80,Corrective,16,1500,No
M18470,6,18,78,Corrective,17,1500,No
L50791,8,17,77,Emergency,41,1500,Yes
L50792,1,120,180,Preventive,0,450,No
L50793,1,119,179,Preventive,0,450,No
L50794,1,118,178,Preventive,0,450,No
M18475,1,117,177,Preventive,0,750,No
M18476,1,116,176,Preventive,0,750,No
L50797,1,114,174,Preventive,1,450,No
L50798,1,113,173,Preventive,1,450,No
L50799,1,112,172,Preventive,1,450,No
H33034,1,111,171,Preventive,1,1150,No
L50801,1,109,169,Preventive,1,450,No
L50802,1,108,168,Preventive,2,450,No
M18483,1,107,167,Preventive,2,750,No
M18484,1,105,165,Preventive,2,750,No
M18485,1,104,164,Preventive,2,750,No
M18486,2,102,162,Preventive,3,900,No
L50807,2,101,161,Preventive,3,600,No
L50808,2,100,160,Preventive,3,600,No
L50809,2,99,159,Preventive,3,600,No
L50810,2,98,158,Preventive,3,600,No
M18491,2,97,157,Preventive,3,900,No
L50812,2,95,155,Preventive,4,600,No
M18493,2,94,154,Preventive,4,900,No
L50814,2,93,153,Preventive,4,600,No
M18495,2,92,152,Preventive,4,900,No
L50816,2,90,150,Preventive,5,600,No
M18497,2,89,149,Preventive,5,900,No
M18498,2,88,148,Preventive,5,900,No
L50819,2,86,146,Preventive,5,600,No
H33054,3,85,145,Preventive,5,1450,No
L50821,3,83,143,Preventive,6,750,No
L50822,3,82,142,Preventive,6,750,No
L50823,3,81,141,Preventive,6,750,No
L50824,3,80,140,Preventive,6,750,No
L50825,3,79,139,Preventive,6,750,No
M18506,3,78,138,Preventive,7,1050,No
L50827,3,76,136,Preventive,7,750,No
M18508,3,75,135,Preventive,7,1050,No
L50829,3,74,134,Preventive,7,750,No
L50830,3,73,133,Preventive,7,750,No
L50831,3,72,132,Preventive,8,750,No
M18512,3,71,131,Preventive,8,1050,No
L50833,3,69,129,Preventive,8,750,No
L50834,3,68,128,Preventive,8,750,No
L50835,4,67,127,Preventive,8,900,No
M18516,4,66,126,Preventive,9,1200,No
L50837,4,65,125,Preventive,9,900,No
M18518,4,64,124,Preventive,9,1200,No
M18519,4,62,122,Preventive,9,1200,No
L50840,4,61,121,Preventive,9,900,No
M18521,4,60,120,Corrective,10,1200,No
M18522,4,58,118,Corrective,10,1200,No
M18523,4,57,117,Corrective,10,1200,No
M18524,4,55,115,Corrective,10,1200,No
M18525,4,54,114,Corrective,11,1200,No
M18526,4,52,112,Corrective,11,1200,No
L50847,4,51,111,Corrective,11,900,No
L50848,5,50,110,Corrective,11,1050,No
L50849,5,49,109,Corrective,11,1050,No
L50850,5,48,108,Corrective,12,1050,No
M18531,5,47,107,Corrective,12,1350,No
L50852,5,45,105,Corrective,12,1050,No
H33087,5,44,104,Corrective,12,1750,No
L50854,5,42,102,Corrective,13,1050,No
M18535,5,41,101,Corrective,13,1350,No
M18536,5,39,99,Corrective,13,1350,No
M18537,5,38,98,Corrective,13,1350,No
L50858,5,36,96,Corrective,14,1050,No
L50859,5,35,95,Corrective,14,1050,No
L50860,5,34,94,Corrective,14,1050,No
M18541,5,33,93,Corrective,14,1350,No
L50862,6,32,92,Corrective,14,1200,No
M18543,6,31,91,Corrective,14,1500,No
L50864,8,29,89,Emergency,39,1500,Yes
M18545,6,28,88,Corrective,15,1500,No
L50866,6,27,87,Corrective,15,1200,No
M18547,6,26,86,Corrective,15,1500,No
L50868,6,24,84,Corrective,16,1200,No
L50869,6,23,83,Corrective,16,1200,No
L50870,6,22,82,Corrective,16,1200,No
L50871,6,21,81,Corrective,16,1200,No
L50872,6,20,80,Corrective,16,1200,No
L50873,6,19,79,Corrective,16,1200,No
M18554,6,18,78,Corrective,17,1500,No
L50875,8,17,77,Emergency,41,1500,Yes
L50876,1,120,180,Preventive,0,450,No
L50877,1,119,179,Preventive,0,450,No
H33112,1,118,178,Preventive,0,1150,No
L50879,1,116,176,Preventive,0,450,No
L50880,1,115,175,Preventive,0,450,No
L50881,1,114,174,Preventive,1,450,No
L50882,1,113,173,Preventive,1,450,No
M18563,1,112,172,Preventive,1,750,No
M18564,1,110,170,Preventive,1,750,No
M18565,1,109,169,Preventive,1,750,No
L50886,1,107,167,Preventive,2,450,No
M18567,1,106,166,Preventive,2,750,No
L50888,1,105,165,Preventive,2,450,No
L50889,1,104,164,Preventive,2,450,No
L50890,2,103,163,Preventive,2,600,No
L50891,2,102,162,Preventive,3,600,No
L50892,2,101,161,Preventive,3,600,No
L50893,2,100,160,Preventive,3,600,No
M18574,2,99,159,Preventive,3,900,No
M18575,2,97,157,Preventive,3,900,No
L50896,2,96,156,Preventive,4,600,No
H33131,2,95,155,Preventive,4,1300,No
L50898,2,92,152,Preventive,4,600,No
L50899,2,91,151,Preventive,4,600,No
M18580,2,90,150,Preventive,5,900,No
M18581,2,89,149,Preventive,5,900,No
L50902,2,87,147,Preventive,5,600,No
L50903,2,86,146,Preventive,5,600,No
M18584,3,85,145,Preventive,5,1050,No
H33139,3,84,144,Preventive,6,1450,No
M18586,3,81,141,Preventive,6,1050,No
L50907,3,80,140,Preventive,6,750,No
L50908,3,79,139,Preventive,6,750,No
M18589,3,78,138,Preventive,7,1050,No
M18590,3,76,136,Preventive,7,1050,No
M18591,3,75,135,Preventive,7,1050,No
M18592,3,73,133,Preventive,7,1050,No
L50913,3,72,132,Preventive,8,750,No
M18594,3,71,131,Preventive,8,1050,No
M18595,3,69,129,Preventive,8,1050,No
H33150,4,68,128,Preventive,8,1600,No
L50917,4,65,125,Preventive,9,900,No
M18598,4,64,124,Preventive,9,1200,No
M18599,4,63,123,Preventive,9,1200,No
L50920,4,61,121,Preventive,9,900,No
L50921,4,60,120,Corrective,10,900,No
L50922,4,59,119,Corrective,10,900,No
L50923,4,58,118,Corrective,10,900,No
L50924,4,57,117,Corrective,10,900,No
L50925,4,56,116,Corrective,10,900,No
H33160,4,55,115,Corrective,10,1600,No
L50927,4,53,113,Corrective,11,900,No
L50928,4,52,112,Corrective,11,900,No
L50929,4,51,111,Corrective,11,900,No
L50930,5,50,110,Corrective,11,1050,No
L50931,5,49,109,Corrective,11,1050,No
H33166,5,48,108,Corrective,12,1750,No
L50933,5,45,105,Corrective,12,1050,No
L50934,5,44,104,Corrective,12,1050,No
L50935,5,43,103,Corrective,12,1050,No
L50936,5,42,102,Corrective,13,1050,No
M18617,5,41,101,Corrective,13,1350,No
M18618,5,40,100,Corrective,13,1350,No
L50939,5,38,98,Corrective,13,1050,No
L50940,7,37,97,Emergency,37,1350,Yes
M18621,5,36,96,Corrective,14,1350,No
M18622,5,35,95,Corrective,14,1350,No
L50943,5,33,93,Corrective,14,1050,No
L50944,6,32,92,Corrective,14,1200,No
M18625,6,31,91,Corrective,14,1500,No
L50946,6,30,90,Corrective,15,1200,No
L50947,6,29,89,Corrective,15,1200,No
L50948,6,28,88,Corrective,15,1200,No
M18629,6,27,87,Corrective,15,1500,No
L50950,6,25,85,Corrective,15,1200,No
M18631,6,24,84,Corrective,16,1500,No
L50952,6,23,83,Corrective,16,1200,No
M18633,6,22,82,Corrective,16,1500,No
M18634,6,20,80,Corrective,16,1500,No
H33189,6,19,79,Corrective,16,1900,No
L50956,6,16,76,Corrective,17,1200,No
M18637,7,15,75,Corrective,17,1650,No
M18638,1,120,180,Preventive,0,750,No
L50959,1,119,179,Preventive,0,450,No
L50960,1,118,178,Preventive,0,450,No
L50961,1,117,177,Preventive,0,450,No
L50962,1,116,176,Preventive,0,450,No
H33197,1,115,175,Preventive,0,1150,No
L50964,1,112,172,Preventive,1,450,No
L50965,1,111,171,Preventive,1,450,No
L50966,1,110,170,Preventive,1,450,No
L50967,3,109,169,Emergency,25,750,Yes
L50968,1,108,168,Preventive,2,450,No
L50969,1,107,167,Preventive,2,450,No
L50970,1,106,166,Preventive,2,450,No
L50971,1,105,165,Preventive,2,450,No
L50972,1,104,164,Preventive,2,450,No
L50973,3,103,163,Emergency,26,750,Yes
M18654,2,102,162,Preventive,3,900,No
M18655,2,101,161,Preventive,3,900,No
M18656,2,99,159,Preventive,3,900,No
L50977,2,98,158,Preventive,3,600,No
L50978,2,97,157,Preventive,3,600,No
L50979,2,96,156,Preventive,4,600,No
M18660,2,95,155,Preventive,4,900,No
M18661,2,93,153,Preventive,4,900,No
M18662,2,92,152,Preventive,4,900,No
L50983,2,90,150,Preventive,5,600,No
L50984,2,89,149,Preventive,5,600,No
M18665,2,88,148,Preventive,5,900,No
M18666,4,87,147,Emergency,29,1200,Yes
M18667,3,85,145,Preventive,5,1050,No
M18668,3,84,144,Preventive,6,1050,No
L50989,3,82,142,Preventive,6,750,No
M18670,3,81,141,Preventive,6,1050,No
M18671,3,80,140,Preventive,6,1050,No
L50992,3,78,138,Preventive,7,750,No
L50993,3,77,137,Preventive,7,750,No
M18674,5,76,136,Emergency,31,1350,Yes
L50995,3,75,135,Preventive,7,750,No
L50996,3,74,134,Preventive,7,750,No
M18677,3,73,133,Preventive,7,1050,No
L50998,3,71,131,Preventive,8,750,No
L50999,3,70,130,Preventive,8,750,No
L51000,3,69,129,Preventive,8,750,No
L51001,3,68,128,Preventive,8,750,No
M18682,4,67,127,Preventive,8,1200,No
M18683,4,66,126,Preventive,9,1200,No
L51004,4,64,124,Preventive,9,900,No
H33239,4,63,123,Preventive,9,1600,No
H33240,4,61,121,Preventive,9,1600,No
M18687,4,58,118,Corrective,10,1200,No
M18688,4,57,117,Corrective,10,1200,No
H33243,6,55,115,Emergency,34,1900,Yes
L51010,4,53,113,Corrective,11,900,No
M18691,4,52,112,Corrective,11,1200,No
M18692,5,50,110,Corrective,11,1350,No
M18693,5,49,109,Corrective,11,1350,No
M18694,5,47,107,Corrective,12,1350,No
M18695,5,46,106,Corrective,12,1350,No
L51016,5,44,104,Corrective,12,1050,No
L51017,5,43,103,Corrective,12,1050,No
L51018,5,42,102,Corrective,13,1050,No
M18699,5,41,101,Corrective,13,1350,No
L51020,5,40,100,Corrective,13,1050,No
L51021,5,39,99,Corrective,13,1050,No
L51022,5,38,98,Corrective,13,1050,No
L51023,5,37,97,Corrective,13,1050,No
L51024,5,36,96,Corrective,14,1050,No
L51025,5,35,95,Corrective,14,1050,No
L51026,5,34,94,Corrective,14,1050,No
M18707,6,33,93,Corrective,14,1500,No
L51028,6,31,91,Corrective,14,1200,No
L51029,6,30,90,Corrective,15,1200,No
M18710,6,29,89,Corrective,15,1500,No
H33265,6,28,88,Corrective,15,1900,No
L51032,6,25,85,Corrective,15,1200,No
L51033,6,24,84,Corrective,16,1200,No
L51034,8,23,83,Emergency,40,1500,Yes
H33269,6,22,82,Corrective,16,1900,No
M18716,6,20,80,Corrective,16,1500,No
H33271,6,18,78,Corrective,17,1900,No
L51038,6,16,76,Corrective,17,1200,No
L51039,7,15,75,Corrective,17,1350,No
L51040,7,14,74,Corrective,17,1350,No
M18721,7,13,73,Corrective,17,1650,No
H33276,7,11,71,Corrective,18,2050,No
L51043,7,9,69,Corrective,18,1350,No
M18724,7,8,68,Corrective,18,1650,No
H33279,9,6,66,Emergency,43,2350,Yes
L51046,1,120,180,Preventive,0,450,No
M18727,3,119,179,Emergency,24,1050,Yes
M18728,1,118,178,Preventive,0,750,No
L51049,1,116,176,Preventive,0,450,No
L51050,1,115,175,Preventive,0,450,No
M18731,1,114,174,Preventive,1,750,No
L51052,1,113,173,Preventive,1,450,No
L51053,1,112,172,Preventive,1,450,No
L51054,1,111,171,Preventive,1,450,No
L51055,1,110,170,Preventive,1,450,No
L51056,1,109,169,Preventive,1,450,No
H33291,1,108,168,Preventive,2,1150,No
L51058,1,105,165,Preventive,2,450,No
M18739,1,104,164,Preventive,2,750,No
L51060,2,103,163,Preventive,2,600,No
L51061,2,102,162,Preventive,3,600,No
L51062,2,101,161,Preventive,3,600,No
M18743,2,100,160,Preventive,3,900,No
H33298,2,98,158,Preventive,3,1300,No
L51065,2,96,156,Preventive,4,600,No
